iter	RMSE
2911	0.05016308165
2912	0.05014353388
2913	0.05011830997
2914	0.05009978286
2915	0.05008645528
2916	0.05006881308
2917	0.05006198952
2918	0.05003259792
2919	0.05002212609
2920	0.05000696283
2921	0.04999195496
2922	0.04996135509
2923	0.04994562155
2924	0.0499350531
2925	0.04991681925
2926	0.04990753801
2927	0.04989539104
2928	0.04988403137
2929	0.04987199479
2930	0.04985829269
2931	0.04984387401
2932	0.04982916857
2933	0.0498094447
2934	0.04978733642
2935	0.04976718343
2936	0.04975512029
2937	0.0497316382
2938	0.0497080338
2939	0.04969411576
2940	0.04968056384
2941	0.04967193304
2942	0.04965407384
2943	0.04963487414
2944	0.04961933782
2945	0.04960346843
2946	0.04958874002
2947	0.04957711586
2948	0.0495699797
2949	0.04955128578
2950	0.04953938053
2951	0.04950561712
2952	0.04949564709
2953	0.04947739599
2954	0.04945721957
2955	0.04944057631
2956	0.04941758682
2957	0.04941358675
2958	0.04940102789
2959	0.04938168474
2960	0.04937094064
2961	0.04936711617
2962	0.04934649775
2963	0.04933280237
2964	0.04931371638
2965	0.04930234022
2966	0.04929526831
2967	0.04926188935
2968	0.04925539885
2969	0.04924240607
2970	0.04923037837
2971	0.04921689663
2972	0.04920681152
2973	0.04917664803
2974	0.0491710969
2975	0.04914628239
2976	0.04913235279
2977	0.04911634193
2978	0.04909762674
2979	0.04908570069
2980	0.049062803
2981	0.04903371217
2982	0.04900907002
2983	0.04898904623
2984	0.04897164232
2985	0.04896335943
2986	0.04894516537
2987	0.04893617498
2988	0.04892130305
2989	0.04889401927
2990	0.0488785294
2991	0.04885923716
2992	0.0488319405
2993	0.04881361913
2994	0.04880169781
2995	0.04878984861
2996	0.04877170886
2997	0.04876100687
2998	0.04874432619
2999	0.04873011736
3000	0.04871493503
3001	0.04870569289
3002	0.04869520345
3003	0.04867427798
3004	0.04864841891
3005	0.0486254456
3006	0.04860481466
3007	0.04858629052
3008	0.04857044981
3009	0.04856135409
3010	0.04854224564
3011	0.04852845359
3012	0.04851256941
3013	0.04850110381
3014	0.04848068026
3015	0.04846342293
3016	0.04844598317
3017	0.04843507901
3018	0.04841904854
3019	0.04839347733
3020	0.04838011751
3021	0.04836326939
3022	0.04834032473
3023	0.04832173033
3024	0.04830226248
3025	0.04828126605
3026	0.04826335931
3027	0.04825333303
3028	0.04823628891
3029	0.04822550964
3030	0.04820991846
3031	0.04819659199
3032	0.04817877952
3033	0.04816433541
3034	0.04814916811
3035	0.04814068754
3036	0.04812085797
3037	0.0480977992
3038	0.04807706932
3039	0.04805679053
3040	0.04804428472
3041	0.04803389141
3042	0.04801551245
3043	0.04799898224
3044	0.04798513019
3045	0.04796705018
3046	0.0479525063
3047	0.04792948408
3048	0.04792197599
3049	0.04790328099
3050	0.04789119006
3051	0.0478779775
3052	0.04784575908
3053	0.04782756278
3054	0.04780438531
3055	0.04779496033
3056	0.04776827083
3057	0.04774916401
3058	0.04773696021
3059	0.04771818434
3060	0.04770540581
3061	0.04769409797
3062	0.04768443867
3063	0.04766377397
3064	0.047640356
3065	0.04762282213
3066	0.04760563432
3067	0.04759538028
3068	0.04757775422
3069	0.04756763268
3070	0.04754408484
3071	0.04752936864
3072	0.0475042795
3073	0.04747959636
3074	0.04746172808
3075	0.04744023717
3076	0.0474286941
3077	0.04741118123
3078	0.04739137139
3079	0.04736177561
3080	0.04735110744
3081	0.04733433637
3082	0.0473202242
3083	0.04729351755
3084	0.04727713712
3085	0.0472567941
3086	0.04723931006
3087	0.04722032851
3088	0.04719624723
3089	0.04717691728
3090	0.04715324816
3091	0.047131625
3092	0.0471139255
3093	0.0470938183
3094	0.04707033406
3095	0.04705411413
3096	0.04703219224
3097	0.04701347721
3098	0.04699448168
3099	0.04697251942
3100	0.0469546992
3101	0.04694058308
3102	0.04692044313
3103	0.04691185839
3104	0.04689087524
3105	0.04687881647
3106	0.04686609287
3107	0.04685375371
3108	0.04684289372
3109	0.04682765781
3110	0.04681356387
3111	0.04679484446
3112	0.04678256463
3113	0.04676412939
3114	0.04673779959
3115	0.04671369082
3116	0.04669658089
3117	0.04668664598
3118	0.04667395624
3119	0.04666119481
3120	0.04665198642
3121	0.04663481463
3122	0.04662259132
3123	0.04660905555
3124	0.04659945868
3125	0.0465882613
3126	0.04657705794
3127	0.04656202848
3128	0.04654590319
3129	0.04653409523
3130	0.04652107066
3131	0.04650612756
3132	0.04649615975
3133	0.04648597573
3134	0.04647884747
3135	0.04646649722
3136	0.04645451013
3137	0.04644825304
3138	0.04643546116
3139	0.04642194968
3140	0.04640455058
3141	0.04639136059
3142	0.04637111993
3143	0.04635799184
3144	0.04634143724
3145	0.04632179622
3146	0.04630058311
3147	0.04628344419
3148	0.04626970072
3149	0.04625569812
3150	0.04624021821
3151	0.0462240928
3152	0.04621578571
3153	0.04619191083
3154	0.04617611918
3155	0.04616194764
3156	0.04614680245
3157	0.04613004289
3158	0.04611462441
3159	0.04609491113
3160	0.04607376133
3161	0.046056327
3162	0.04604554637
3163	0.04602045196
3164	0.04600630177
3165	0.04598996829
3166	0.04597516435
3167	0.04596695601
3168	0.0459483358
3169	0.04593287961
3170	0.04591438071
3171	0.04590186817
3172	0.04588291917
3173	0.04586312496
3174	0.04584789519
3175	0.04583609307
3176	0.0458131275
3177	0.04580028717
3178	0.04576881125
3179	0.04574711459
3180	0.0457298367
3181	0.04571174904
3182	0.04569323068
3183	0.04567839676
3184	0.04566266776
3185	0.04563756262
3186	0.04561874745
3187	0.04560104039
3188	0.0455870317
3189	0.04557782572
3190	0.04555981952
3191	0.04554012038
3192	0.0455281701
3193	0.04551278904
3194	0.04549574273
3195	0.04547691624
3196	0.04545711678
3197	0.0454453993
3198	0.04543758776
3199	0.04541853757
3200	0.04540770379
3201	0.04539504161
3202	0.04537399728
3203	0.04536414842
3204	0.04535117072
3205	0.04533574163
3206	0.04532010505
3207	0.04530558106
3208	0.0452850196
3209	0.04526028189
3210	0.04524752609
3211	0.04523238866
3212	0.04521548794
3213	0.04519616013
3214	0.04518839353
3215	0.04517326242
3216	0.04516192273
3217	0.0451528054
3218	0.04514246725
3219	0.04512569765
3220	0.04511692196
3221	0.04510458829
3222	0.04507596754
3223	0.04506078149
3224	0.04503465049
3225	0.0450185586
3226	0.04499703398
3227	0.04497576189
3228	0.04495410825
3229	0.04493592676
3230	0.04492406281
3231	0.04490749546
3232	0.0448912381
3233	0.0448776784
3234	0.04486066409
3235	0.04484447473
3236	0.04481847141
3237	0.04480561137
3238	0.04478783083
3239	0.04476929967
3240	0.04475687708
3241	0.04474333523
3242	0.0447295221
3243	0.04471605016
3244	0.04471315362
3245	0.04470037355
3246	0.04468370174
3247	0.04467543761
3248	0.044660977
3249	0.04464909024
3250	0.04463637827
3251	0.04462837014
3252	0.04461570515
3253	0.04460352099
3254	0.04458134909
3255	0.04457110205
3256	0.0445630592
3257	0.04454000047
3258	0.04451436918
3259	0.04450070022
3260	0.04448667933
3261	0.04448034564
3262	0.04447069038
3263	0.04446102936
3264	0.04444603728
3265	0.04442304873
3266	0.04440962794
3267	0.04439536992
3268	0.04437496657
3269	0.04435847783
3270	0.0443390645
3271	0.04432961911
3272	0.04431573091
3273	0.04429937092
3274	0.04429164366
3275	0.04427441777
3276	0.04425381502
3277	0.04423682329
3278	0.0442229132
3279	0.04420734413
3280	0.0441921718
3281	0.04417695061
3282	0.04416144774
3283	0.04414335513
3284	0.04412384698
3285	0.04411085537
3286	0.04409582975
3287	0.04408190119
3288	0.0440664642
3289	0.04405244518
3290	0.04403305144
3291	0.04401637888
3292	0.04399112518
3293	0.04397902528
3294	0.04397163775
3295	0.04396399193
3296	0.04394757862
3297	0.04393138661
3298	0.04391855374
3299	0.04390690111
3300	0.04390347989
3301	0.04388269244
3302	0.04386812218
3303	0.04384947064
3304	0.04383677836
3305	0.04382194556
3306	0.04380897392
3307	0.04379739239
3308	0.04378129053
3309	0.04376114085
3310	0.04373592021
3311	0.0437205806
3312	0.043705769
3313	0.04369230827
3314	0.04368029415
3315	0.04366581424
3316	0.04365701855
3317	0.04364056232
3318	0.04362872108
3319	0.04361579629
3320	0.04359730109
3321	0.04358517558
3322	0.04357665627
3323	0.04356282694
3324	0.04355391096
3325	0.04353982513
3326	0.04352898422
3327	0.04351340326
3328	0.04349377816
3329	0.04348012712
3330	0.04346981185
3331	0.04345219795
3332	0.04343857261
3333	0.04341814757
3334	0.04339988674
3335	0.0433873341
3336	0.04336678378
3337	0.04334258822
3338	0.04333703818
3339	0.04332259378
3340	0.04331628561
3341	0.04329930423
3342	0.04328025099
3343	0.04326545366
3344	0.04324455976
3345	0.04322847527
3346	0.04321067693
3347	0.04320043114
3348	0.04318176679
3349	0.043162112
3350	0.04314858327
3351	0.04313625149
3352	0.04311014717
3353	0.04309404994
3354	0.04307951878
3355	0.0430637129
3356	0.04304864634
3357	0.04303026596
3358	0.04301382606
3359	0.04300037675
3360	0.04298618546
3361	0.04297212488
3362	0.04295157141
3363	0.04292650909
3364	0.04291973327
3365	0.04289431253
3366	0.04287410369
3367	0.0428571423
3368	0.04283595195
3369	0.04282465158
3370	0.04281324943
3371	0.04280462956
3372	0.04279717628
3373	0.04278496373
3374	0.04277360201
3375	0.04275349085
3376	0.04274013938
3377	0.04272525846
3378	0.04271566945
3379	0.04270304219
3380	0.04269001647
3381	0.04267639604
3382	0.04265946709
3383	0.04264187298
3384	0.04262466267
3385	0.0426004401
3386	0.04259051186
3387	0.04257665299
3388	0.04256239847
3389	0.04255379537
3390	0.0425410875
3391	0.04252435346
3392	0.04250462621
3393	0.042491033
3394	0.04247937274
3395	0.04246819915
3396	0.04245427039
3397	0.04244909885
3398	0.04243781547
3399	0.04242332884
3400	0.04241638902
3401	0.04240380852
3402	0.04239059457
3403	0.04237703232
3404	0.0423600196
3405	0.04234861479
3406	0.04232715525
3407	0.04231310974
3408	0.04230272156
3409	0.04228848244
3410	0.04227127422
3411	0.04225423196
3412	0.04224453184
3413	0.04223965267
3414	0.04222419146
3415	0.04220461536
3416	0.04219526888
3417	0.04217053779
3418	0.0421613823
3419	0.04213977615
3420	0.04212594476
3421	0.04211673902
3422	0.04210170663
3423	0.0420788541
3424	0.04206824363
3425	0.04205696329
3426	0.04203831159
3427	0.04202862901
3428	0.04201140779
3429	0.04200074893
3430	0.04198098479
3431	0.04197192939
3432	0.04195940113
3433	0.04194274617
3434	0.04192921311
3435	0.04191411292
3436	0.04189231288
3437	0.04188488465
3438	0.04186593798
3439	0.04185562971
3440	0.04184523926
3441	0.04183093919
3442	0.04182115469
3443	0.04180967888
3444	0.04178918434
3445	0.04178136419
3446	0.0417700524
3447	0.04174947839
3448	0.04174563202
3449	0.04173540443
3450	0.04171354115
3451	0.04169900337
3452	0.0416877114
3453	0.04168443884
3454	0.04166928979
3455	0.04165641808
3456	0.04164184493
3457	0.04162180617
3458	0.04161139339
3459	0.04160068592
3460	0.04159013466
3461	0.041575832
3462	0.04156509268
3463	0.04155624982
3464	0.04153727301
3465	0.04152788881
3466	0.04151253455
3467	0.04149943158
3468	0.0414831158
3469	0.04147090398
3470	0.04145805297
3471	0.04144302833
3472	0.04142973094
3473	0.04142136452
3474	0.04140685659
3475	0.04139431555
3476	0.04137787782
3477	0.04136895361
3478	0.04135350498
3479	0.041345386
3480	0.04133526249
3481	0.041324503
3482	0.04131628982
3483	0.04130454153
3484	0.04129308634
3485	0.04127761657
3486	0.0412710872
3487	0.04126301617
3488	0.04125062248
3489	0.0412391357
3490	0.04121638359
3491	0.04120400911
3492	0.04118886985
3493	0.0411733852
3494	0.04116531963
3495	0.04115430181
3496	0.04114880397
3497	0.04113884799
3498	0.04113049027
3499	0.04112121606
3500	0.0411113507
3501	0.04109519512
3502	0.04108412375
3503	0.04106728569
3504	0.04105965707
3505	0.04104749129
3506	0.04103874628
3507	0.04102692405
3508	0.04100905214
3509	0.04099181646
3510	0.04098121624
3511	0.04096721229
3512	0.04095203265
3513	0.04093544529
3514	0.04092924185
3515	0.04091654165
3516	0.04090345804
3517	0.04089388523
3518	0.0408803614
3519	0.04085715643
3520	0.04084481565
3521	0.04082335712
3522	0.04080830603
3523	0.04080009634
3524	0.04078384238
3525	0.04076366426
3526	0.0407525206
3527	0.04073984468
3528	0.04072565093
3529	0.04071820278
3530	0.04069802317
3531	0.0406920403
3532	0.04068017159
3533	0.04066116272
3534	0.04065022305
3535	0.04062921153
3536	0.04061919992
3537	0.04060195116
3538	0.04059445969
3539	0.04058146166
3540	0.04056174342
3541	0.0405483755
3542	0.04053291716
3543	0.04051890295
3544	0.04050709654
3545	0.04049164462
3546	0.04047704988
3547	0.04046825898
3548	0.04045654275
3549	0.04044435421
3550	0.04042840094
3551	0.04041655759
3552	0.04040963993
3553	0.04039695215
3554	0.04038283786
3555	0.0403655068
3556	0.04035454295
3557	0.04033258427
3558	0.04032131048
3559	0.0403068983
3560	0.04029460861
3561	0.04028125165
3562	0.04026383782
3563	0.04025315963
3564	0.04024219965
3565	0.04023159854
3566	0.04021354419
3567	0.04020247695
3568	0.04018669796
3569	0.04017244775
3570	0.04016269895
3571	0.04014212347
3572	0.04013041663
3573	0.04012203272
3574	0.04011561857
3575	0.04010629937
3576	0.04009882847
3577	0.04008572128
3578	0.04006472404
3579	0.04004590468
3580	0.04002797996
3581	0.04001232514
3582	0.03999774502
3583	0.03998171905
3584	0.03996568475
3585	0.03995437747
3586	0.03994705354
3587	0.03993304967
3588	0.03992376697
3589	0.03990753669
3590	0.03990067414
3591	0.03988448696
3592	0.03987079715
3593	0.0398633874
3594	0.03984983437
3595	0.03983651209
3596	0.039822559
3597	0.03981491828
3598	0.03979906801
3599	0.03978273546
3600	0.03976813464
3601	0.03975991595
3602	0.03974342442
3603	0.03973440789
3604	0.03972635934
3605	0.03971119302
3606	0.03970289408
3607	0.03969357441
3608	0.0396732852
3609	0.03966057814
3610	0.0396522277
3611	0.0396424398
3612	0.03962374812
3613	0.03961366061
3614	0.03960481776
3615	0.03959232605
3616	0.03957694787
3617	0.03957229368
3618	0.03955230256
3619	0.03954357674
3620	0.03953359595
3621	0.03951939424
3622	0.03950366408
3623	0.03949087851
3624	0.03948216379
3625	0.03946262572
3626	0.03944825149
3627	0.03943598507
3628	0.03943201112
3629	0.03941759927
3630	0.03940605034
3631	0.03939788122
3632	0.03938019439
3633	0.03936401895
3634	0.03935823967
3635	0.03934959495
3636	0.03933520597
3637	0.0393232915
3638	0.03931477831
3639	0.03930054106
3640	0.03928875484
3641	0.03927167427
3642	0.03925944734
3643	0.0392394346
3644	0.03922489927
3645	0.03921514429
3646	0.03919354991
3647	0.03918252348
3648	0.0391734026
3649	0.03915906416
3650	0.03914901819
3651	0.03912940531
3652	0.0391134811
3653	0.03910233917
3654	0.03908859328
3655	0.03907408554
3656	0.03905679975
3657	0.03904068149
3658	0.0390338413
3659	0.03901993676
3660	0.03900439141
3661	0.03899208977
3662	0.03897980673
3663	0.03896362923
3664	0.0389456875
3665	0.0389331643
3666	0.03892044301
3667	0.03890166766
3668	0.03888291027
3669	0.03886748146
3670	0.03885681323
3671	0.03884917256
3672	0.03883473291
3673	0.03882374801
3674	0.0388115578
3675	0.03879258351
3676	0.03878662036
3677	0.03877267396
3678	0.0387617257
3679	0.03875255003
3680	0.03874394265
3681	0.03873562111
3682	0.03871862439
3683	0.03870671096
3684	0.03869532165
3685	0.03868939307
3686	0.03867149917
3687	0.03865756538
3688	0.03864548639
3689	0.03862891951
3690	0.03861269768
3691	0.0385966306
3692	0.03858910705
3693	0.03857861509
3694	0.03856059686
3695	0.03853706506
3696	0.03852791885
3697	0.03851691393
3698	0.03850026823
3699	0.03848542494
3700	0.03847082421
3701	0.03845605546
3702	0.03844320116
3703	0.03843643198
3704	0.03841838214
3705	0.03840879574
3706	0.0384024613
3707	0.03838941752
3708	0.03837993801
3709	0.03836944035
3710	0.03835665234
3711	0.03835013895
3712	0.03832936795
3713	0.03832234501
3714	0.03831219573
3715	0.03829741385
3716	0.03827719381
3717	0.03826799875
3718	0.03826021385
3719	0.03825205697
3720	0.0382427639
3721	0.03823209918
3722	0.03822430252
3723	0.03821713097
3724	0.03820747087
3725	0.03819938599
3726	0.0381824885
3727	0.03817433384
3728	0.03815710702
3729	0.03814801235
3730	0.03814090882
3731	0.03813513502
3732	0.03812086403
3733	0.038100539
3734	0.03807576003
3735	0.03806173321
3736	0.0380529692
3737	0.03803945226
3738	0.03802310178
3739	0.03801283918
3740	0.03800141944
3741	0.03798831851
3742	0.03796863615
3743	0.03796291333
3744	0.03795007774
3745	0.03793764845
3746	0.03792826741
3747	0.03792286218
3748	0.03790894545
3749	0.03789290664
3750	0.03788550728
3751	0.0378635847
3752	0.03784862011
3753	0.03783753845
3754	0.03782352435
3755	0.03781334195
3756	0.0378020641
3757	0.03779411655
3758	0.03778690891
3759	0.03776877985
3760	0.03775927946
3761	0.03773848084
3762	0.03773109739
3763	0.03772221833
3764	0.03770858675
3765	0.03770304637
3766	0.03769258037
3767	0.03767538009
3768	0.0376613296
3769	0.03765301202
3770	0.03763731289
3771	0.03762724292
3772	0.03761640386
3773	0.03760250191
3774	0.03758259289
3775	0.03757591584
3776	0.03756114052
3777	0.0375477855
3778	0.03753037478
3779	0.0375112542
3780	0.03750119451
3781	0.0374943709
3782	0.03748202696
3783	0.03746839167
3784	0.03745985821
3785	0.03744649545
3786	0.0374391329
3787	0.03743135021
3788	0.03741788231
3789	0.03739857457
3790	0.03738843492
3791	0.03736983704
3792	0.03735409501
3793	0.03734367509
3794	0.03732216048
3795	0.03730909578
3796	0.03729875697
3797	0.03727850815
3798	0.03726346519
3799	0.03725766205
3800	0.0372464009
3801	0.03723085721
3802	0.03722036765
3803	0.03720416703
3804	0.03718810938
3805	0.03717762304
3806	0.03716835759
3807	0.03715283418
3808	0.03714743198
3809	0.03713556728
3810	0.03712335787
3811	0.0371172439
3812	0.03711022442
3813	0.03709903339
3814	0.03708178076
3815	0.03706737618
3816	0.03704834777
3817	0.0370396061
3818	0.03702780895
3819	0.03702250064
3820	0.03700947614
3821	0.03699606398
3822	0.03698770705
3823	0.0369750766
3824	0.03696468199
3825	0.03695540535
3826	0.03693927674
3827	0.03692308409
3828	0.03690319327
3829	0.0368940449
3830	0.03688132377
3831	0.03687240343
3832	0.03685934154
3833	0.03684080712
3834	0.03683513269
3835	0.03681335672
3836	0.03680356864
3837	0.03678889151
3838	0.03677835739
3839	0.03676916678
3840	0.03676056
3841	0.0367520615
3842	0.03674451187
3843	0.03673688893
3844	0.03672427568
3845	0.03671111845
3846	0.03669722428
3847	0.03668270891
3848	0.03667378106
3849	0.03666112226
3850	0.03665334977
3851	0.03664027084
3852	0.0366309958
3853	0.03662084657
3854	0.03661630228
3855	0.03660451447
3856	0.03659860746
3857	0.03659597795
3858	0.03658543467
3859	0.03657067694
3860	0.03656164012
3861	0.03654799834
3862	0.03652961582
3863	0.0365236743
3864	0.036516559
3865	0.03650304928
3866	0.0364873833
3867	0.03647133513
3868	0.03646189584
3869	0.03645115989
3870	0.03643693767
3871	0.03642102325
3872	0.03641094873
3873	0.03640227509
3874	0.03638325259
3875	0.03637371756
3876	0.0363645317
3877	0.03634273777
3878	0.03633254883
3879	0.03632246889
3880	0.03630369321
3881	0.03628751802
3882	0.03627798648
3883	0.03626109716
3884	0.036255708
3885	0.03624345636
3886	0.03623902756
3887	0.03623251159
3888	0.03621932431
3889	0.03621243982
3890	0.03620274583
3891	0.0361879556
3892	0.03617670385
3893	0.03616586428
3894	0.03615722846
3895	0.03614561517
3896	0.03613319348
3897	0.03612338852
3898	0.03611506319
3899	0.0361082689
3900	0.03609209785
3901	0.03608830338
3902	0.03607927879
3903	0.03606821329
3904	0.03605454352
3905	0.0360384174
3906	0.03603129845
3907	0.03602092208
3908	0.03601465241
3909	0.03600035341
3910	0.0359946545
3911	0.03598580254
3912	0.03597527849
3913	0.03596537669
3914	0.03595278115
3915	0.03594174384
3916	0.03593049951
3917	0.03592444914
3918	0.03592057409
3919	0.03591133858
3920	0.03589838058
3921	0.03588182902
3922	0.03586745359
3923	0.03585772555
3924	0.03584268829
3925	0.03582977193
3926	0.03581485017
3927	0.03579857431
3928	0.03579186595
3929	0.03578243781
3930	0.03577452659
3931	0.03576006846
3932	0.03575239045
3933	0.03574788165
3934	0.03573555077
3935	0.03571734003
3936	0.03570496667
3937	0.03569023858
3938	0.03567659322
3939	0.03566432224
3940	0.03565477105
3941	0.03563520361
3942	0.03562640272
3943	0.03562289299
3944	0.0356095733
3945	0.03560325047
3946	0.03559690621
3947	0.03559176388
3948	0.0355847182
3949	0.03557752155
3950	0.03556914466
3951	0.03555315616
3952	0.03554031116
3953	0.03553224609
3954	0.03552572811
3955	0.0355184455
3956	0.03551051988
3957	0.03549987175
3958	0.03548633784
3959	0.03547277791
3960	0.0354623523
3961	0.03545148659
3962	0.03544023081
3963	0.03543356357
3964	0.03542423647
3965	0.03541087229
3966	0.0354043786
3967	0.03539590282
3968	0.03538869738
3969	0.03538113808
3970	0.03536833837
3971	0.03535606799
3972	0.03534917014
3973	0.03533360587
3974	0.03532173222
3975	0.03531168051
3976	0.03529906579
3977	0.03529415104
3978	0.03528334592
3979	0.03527729657
3980	0.03526671456
3981	0.03525876515
3982	0.0352443868
3983	0.03523123654
3984	0.03522722169
3985	0.0352188621
3986	0.03521059014
3987	0.03519827776
3988	0.03519148395
3989	0.03518171033
3990	0.03516674319
3991	0.03515786213
3992	0.03514314705
3993	0.03513454586
3994	0.03512325213
3995	0.03510968233
3996	0.03509567384
3997	0.03508656668
3998	0.03507520868
3999	0.03506302837
4000	0.0350555823
4001	0.03504765157
4002	0.03503873181
4003	0.03502112165
4004	0.03501108065
4005	0.03500155055
4006	0.03498548533
4007	0.03497138743
4008	0.03495766232
4009	0.03495049567
4010	0.03493951942
4011	0.03492285575
4012	0.03491260695
4013	0.03490316877
4014	0.0348955353
4015	0.03488709217
4016	0.03486959694
4017	0.03486173753
4018	0.03484938594
4019	0.0348404771
4020	0.03482895714
4021	0.03482254507
4022	0.03480976779
4023	0.03480230866
4024	0.034793572
4025	0.03478356034
4026	0.03477261832
4027	0.03475420464
4028	0.03475065288
4029	0.03474724655
4030	0.0347380164
4031	0.03472374239
4032	0.03470974911
4033	0.0347069785
4034	0.03468982101
4035	0.03467397534
4036	0.0346620785
4037	0.03465111448
4038	0.03464498985
4039	0.03463707527
4040	0.03462612293
4041	0.03461192853
4042	0.03460009726
4043	0.0345920294
4044	0.03458097269
4045	0.03455662471
4046	0.03454619239
4047	0.03453187885
4048	0.03452481554
4049	0.03451732975
4050	0.03450267719
4051	0.03449168669
4052	0.0344878407
4053	0.03447547737
4054	0.03446686799
4055	0.03445600159
4056	0.03444383117
4057	0.03443272459
4058	0.03441885106
4059	0.03440128044
4060	0.03439198842
4061	0.03438042674
4062	0.03437120151
4063	0.0343579092
4064	0.03435064078
4065	0.03433696526
4066	0.03433036835
4067	0.03431867649
4068	0.03430912202
4069	0.03429582897
4070	0.03428735458
4071	0.03427583601
4072	0.03426578327
4073	0.03425492091
4074	0.03424397387
4075	0.03423288595
4076	0.03422442821
4077	0.03420996444
4078	0.03419948815
4079	0.03419154806
4080	0.03417301563
4081	0.03416206872
4082	0.03415108461
4083	0.03413717698
4084	0.03413153872
4085	0.03412535907
4086	0.03411085523
4087	0.03409999255
4088	0.03408453223
4089	0.03407451685
4090	0.03406108785
4091	0.0340484786
4092	0.03403531457
4093	0.03402638611
4094	0.03401798888
4095	0.03401132019
4096	0.03399970827
4097	0.03399050018
4098	0.03397563798
4099	0.03396566232
4100	0.03396072501
4101	0.03395022216
4102	0.03394082876
4103	0.03392721319
4104	0.03391711651
4105	0.03390815622
4106	0.03389787393
4107	0.03388416887
4108	0.03386838851
4109	0.03385583931
4110	0.03383500082
4111	0.03382443853
4112	0.03381351052
4113	0.03380789625
4114	0.03379795415
4115	0.03378849263
4116	0.03377174576
4117	0.033761861
4118	0.03375447485
4119	0.03374522761
4120	0.03373555678
4121	0.03372547518
4122	0.03371010348
4123	0.03369207994
4124	0.03367899033
4125	0.03367339605
4126	0.0336652998
4127	0.03365859785
4128	0.03364576882
4129	0.03363675007
4130	0.03362472608
4131	0.03361841698
4132	0.03361044575
4133	0.03360113084
4134	0.0335948935
4135	0.03358781805
4136	0.03358055289
4137	0.03356782043
4138	0.03356089081
4139	0.03355433253
4140	0.03354265064
4141	0.03353820657
4142	0.03353402375
4143	0.03351608143
4144	0.03349785061
4145	0.03348284687
4146	0.033473933
4147	0.03346646456
4148	0.03345631353
4149	0.0334487108
4150	0.03343435447
4151	0.03342099361
4152	0.03340766332
4153	0.0334015002
4154	0.03338943458
4155	0.03337936351
4156	0.03337030067
4157	0.03336005703
4158	0.03334915445
4159	0.03333744861
4160	0.03332581297
4161	0.03331866179
4162	0.03329878254
4163	0.03328797407
4164	0.03327332027
4165	0.03326205095
4166	0.03325074455
4167	0.0332376722
4168	0.03322965255
4169	0.03322439709
4170	0.03321138682
4171	0.03320125033
4172	0.03318674579
4173	0.03317548688
4174	0.03316750858
4175	0.03315994539
4176	0.03314905044
4177	0.03313900236
4178	0.03312797813
4179	0.0331179101
4180	0.0331146726
4181	0.0331015211
4182	0.03308746017
4183	0.03307128736
4184	0.03306086267
4185	0.03305845692
4186	0.03305191478
4187	0.03304740855
4188	0.03303590261
4189	0.03302896678
4190	0.03302397142
4191	0.03301453337
4192	0.03300891486
4193	0.03299965107
4194	0.03299585524
4195	0.03298057246
4196	0.03297512523
4197	0.03296123664
4198	0.03294963253
4199	0.03293989527
4200	0.03292792047
4201	0.03291457214
4202	0.03290209586
4203	0.03288093008
4204	0.03287073492
4205	0.03286449318
4206	0.03285425463
4207	0.032845628
4208	0.03283665467
4209	0.03282809789
4210	0.03281454428
4211	0.03280291223
4212	0.03279736257
4213	0.03278398729
4214	0.0327754404
4215	0.0327685846
4216	0.03276035333
4217	0.03274521548
4218	0.03273500308
4219	0.03272557875
4220	0.03270766284
4221	0.03269388039
4222	0.03268555089
4223	0.03267494512
4224	0.03266428652
4225	0.03264963403
4226	0.03264269094
4227	0.03264196157
4228	0.03263454375
4229	0.03262161617
4230	0.03261468238
4231	0.03260512214
4232	0.0326020757
4233	0.03259375944
4234	0.03258348638
4235	0.03256896043
4236	0.03255885756
4237	0.03255479809
4238	0.03254023445
4239	0.03253306307
4240	0.03251797674
4241	0.03251439487
4242	0.03250842205
4243	0.0324952262
4244	0.03248048583
4245	0.03247183035
4246	0.03245874286
4247	0.03244319973
4248	0.03242856582
4249	0.03241345009
4250	0.03240601946
4251	0.03240120894
4252	0.03238665792
4253	0.03237830936
4254	0.03236817374
4255	0.03235705424
4256	0.0323474613
4257	0.03233927722
4258	0.03232422354
4259	0.03231210359
4260	0.0323019719
4261	0.0322953981
4262	0.03227632221
4263	0.03226919624
4264	0.0322602895
4265	0.03225659926
4266	0.03225130979
4267	0.03223807785
4268	0.03222885427
4269	0.03222126979
4270	0.03221767128
4271	0.03220869298
4272	0.03220202959
4273	0.03219200135
4274	0.03217994536
4275	0.03216682757
4276	0.03215213645
4277	0.03214814192
4278	0.03214381032
4279	0.03213393822
4280	0.03212241836
4281	0.03210978999
4282	0.0320999129
4283	0.03209304728
4284	0.03208481706
4285	0.0320749627
4286	0.03206794133
4287	0.03206015799
4288	0.03205183111
4289	0.03204331368
4290	0.03203750398
4291	0.03202519657
4292	0.03201609948
4293	0.03200761527
4294	0.03199671427
4295	0.03198925445
4296	0.03197514517
4297	0.03196212249
4298	0.03194948623
4299	0.03193824521
4300	0.031929072
4301	0.03192136132
4302	0.03190916171
4303	0.03190263853
4304	0.03189028258
4305	0.03187126719
4306	0.03186318416
4307	0.03185642322
4308	0.03184860654
4309	0.0318418081
4310	0.03183119379
4311	0.03182257094
